RetailerName,Weeknumber,Retail Week,MonthNumber,Months2,EndDate,Months,StartDate,Month,CalendarYear,BrandID,Brand,Sum of Sales
Kroger - Ralph's,12,W12,March,Mar,8/9/2020,Mar,8/3/2020,March,2019,17,JOHN FRIEDA COLOUR,469.7599945
Kroger - Ralph's,12,W12,March,Mar,8/10/2020,Mar,8/4/2020,March,2019,19,SHEER BLONDE,23337.31082
Kroger - Ralph's,12,W12,March,Mar,8/11/2020,Mar,8/5/2020,March,2019,21,FRIZZ EASE,65558.81082
Kroger - Ralph's,12,W12,March,Mar,8/12/2020,Mar,8/6/2020,March,2019,22,BRILLIANT BRUNETTE,663.1000233
Kroger - Ralph's,12,W12,March,Mar,8/13/2020,Mar,8/7/2020,March,2019,23,VOLUME,956.3499942
Kroger - Ralph's,12,W12,March,Mar,8/14/2020,Mar,8/8/2020,March,2019,40,PRECISION FOAM COLOR,23469.84008
Kroger - Ralph's,12,W12,March,Mar,8/15/2020,Mar,8/9/2020,March,2019,NULL,NULL,6952.369953
Kroger - Ralph's,13,W13,March,Apr,8/16/2020,Mar,8/10/2020,March,2019,11,JERGENS,236469.891
Kroger - Ralph's,13,W13,March,Apr,8/17/2020,Mar,8/11/2020,March,2019,12,CUREL,50871.14929
Kroger - Ralph's,13,W13,March,Apr,8/18/2020,Mar,8/12/2020,March,2019,14,BIORE,110979.7506
Kroger - Ralph's,13,W13,March,Apr,8/19/2020,Mar,8/13/2020,March,2019,16,BAN,34572.99012
Kroger - Ralph's,13,W13,March,Apr,8/20/2020,Mar,8/14/2020,March,2019,17,JOHN FRIEDA COLOUR,259.8699951
Kroger - Ralph's,13,W13,March,Apr,8/21/2020,Mar,8/15/2020,March,2019,19,SHEER BLONDE,20714.06949
Kroger - Ralph's,13,W13,March,Apr,8/22/2020,Mar,8/16/2020,March,2019,20,BEACH BLONDE,-5.489999771
Kroger - Ralph's,13,W13,March,Apr,8/23/2020,Mar,8/17/2020,March,2019,21,FRIZZ EASE,60002.00986
Kroger - Ralph's,13,W13,March,Apr,8/24/2020,Mar,8/18/2020,March,2019,22,BRILLIANT BRUNETTE,390.6299865
Kroger - Ralph's,13,W13,March,Apr,8/25/2020,Mar,8/19/2020,March,2019,23,VOLUME,743.7700125
Kroger - Ralph's,13,W13,March,Apr,8/26/2020,Mar,8/20/2020,March,2019,40,PRECISION FOAM COLOR,21487.53026
Kroger - Ralph's,13,W13,March,Apr,8/27/2020,Mar,8/21/2020,March,2019,NULL,NULL,8004.410116
Kroger - Ralph's,14,W14,April,Apr,8/28/2020,Apr,8/22/2020,April,2019,11,JERGENS,267194.022
Kroger - Ralph's,14,W14,April,Apr,8/29/2020,Apr,8/23/2020,April,2019,12,CUREL,44817.12937
Kroger - Ralph's,14,W14,April,Apr,8/30/2020,Apr,8/24/2020,April,2019,14,BIORE,108086.3496
Kroger - Ralph's,14,W14,April,Apr,8/31/2020,Apr,8/25/2020,April,2019,16,BAN,33372.05977
Kroger - Ralph's,14,W14,April,Apr,9/1/2020,Apr,8/26/2020,April,2019,17,JOHN FRIEDA COLOUR,284.8499908
Kroger - Ralph's,14,W14,April,Apr,9/2/2020,Apr,8/27/2020,April,2019,19,SHEER BLONDE,20103.26
Kroger - Ralph's,14,W14,April,Apr,9/3/2020,Apr,8/28/2020,April,2019,21,FRIZZ EASE,62708.90998
Kroger - Ralph's,14,W14,April,Apr,9/4/2020,Apr,8/29/2020,April,2019,22,BRILLIANT BRUNETTE,356.6999953
Kroger - Ralph's,14,W14,April,Apr,9/5/2020,Apr,8/30/2020,April,2019,23,VOLUME,509.660001
Kroger - Ralph's,14,W14,April,Apr,9/6/2020,Apr,8/31/2020,April,2019,37,RADIANT RED,-2.700000048
Kroger - Ralph's,14,W14,April,Apr,9/7/2020,Apr,9/1/2020,April,2019,40,PRECISION FOAM COLOR,19668.95987
Kroger - Ralph's,14,W14,April,Apr,9/8/2020,Apr,9/2/2020,April,2019,NULL,NULL,7045.060001
Kroger - Ralph's,15,W15,April,Apr,9/9/2020,Apr,9/3/2020,April,2019,11,JERGENS,269184.5007
Kroger - Ralph's,15,W15,April,Apr,9/10/2020,Apr,9/4/2020,April,2019,12,CUREL,49027.45095
Kroger - Ralph's,15,W15,April,Apr,9/11/2020,Apr,9/5/2020,April,2019,14,BIORE,130866.3405
Kroger - Ralph's,15,W15,April,Apr,9/12/2020,Apr,9/6/2020,April,2019,16,BAN,34956.25932
Kroger - Ralph's,15,W15,April,Apr,9/13/2020,Apr,9/7/2020,April,2019,17,JOHN FRIEDA COLOUR,221.8700027
Kroger - Ralph's,15,W15,April,Apr,9/14/2020,Apr,9/8/2020,April,2019,19,SHEER BLONDE,20920.37004
Kroger - Ralph's,15,W15,April,Apr,9/15/2020,Apr,9/9/2020,April,2019,21,FRIZZ EASE,68904.29912
Kroger - Ralph's,15,W15,April,Apr,9/16/2020,Apr,9/10/2020,April,2019,22,BRILLIANT BRUNETTE,260.1699946
Kroger - Ralph's,15,W15,April,Apr,9/17/2020,Apr,9/11/2020,April,2019,23,VOLUME,352.9299923
Kroger - Ralph's,15,W15,April,Apr,9/18/2020,Apr,9/12/2020,April,2019,37,RADIANT RED,1.340000033
Kroger - Ralph's,15,W15,April,Apr,9/19/2020,Apr,9/13/2020,April,2019,40,PRECISION FOAM COLOR,19306.73001
Kroger - Ralph's,15,W15,April,Apr,9/20/2020,Apr,9/14/2020,April,2019,NULL,NULL,6845.609892
Rite Aid,1,W1,January,Jan,9/21/2020,Jan,9/15/2020,January,2019,11,JERGENS,92660
Rite Aid,1,W1,January,Jan,9/22/2020,Jan,9/16/2020,January,2019,12,CUREL,32066
Rite Aid,1,W1,January,Jan,9/23/2020,Jan,9/17/2020,January,2019,14,BIORE,54204
Rite Aid,1,W1,January,Jan,9/24/2020,Jan,9/18/2020,January,2019,16,BAN,8847
Rite Aid,1,W1,January,Jan,9/25/2020,Jan,9/19/2020,January,2019,17,JOHN FRIEDA COLOUR,0
Rite Aid,1,W1,January,Jan,9/26/2020,Jan,9/20/2020,January,2019,19,SHEER BLONDE,18300
Rite Aid,1,W1,January,Jan,9/27/2020,Jan,9/21/2020,January,2019,20,BEACH BLONDE,20
Rite Aid,1,W1,January,Jan,9/28/2020,Jan,9/22/2020,January,2019,21,FRIZZ EASE,35485
Rite Aid,1,W1,January,Jan,9/29/2020,Jan,9/23/2020,January,2019,22,BRILLIANT BRUNETTE,1804
Rite Aid,1,W1,January,Jan,9/30/2020,Jan,9/24/2020,January,2019,23,VOLUME,4800
Rite Aid,1,W1,January,Jan,10/1/2020,Jan,9/25/2020,January,2019,37,RADIANT RED,-8
Rite Aid,1,W1,January,Jan,10/2/2020,Jan,9/26/2020,January,2019,40,PRECISION FOAM COLOR,-13
Rite Aid,1,W1,January,Jan,10/3/2020,Jan,9/27/2020,January,2019,NULL,NULL,21482
Rite Aid,2,W2,January,Jan,10/4/2020,Jan,9/28/2020,January,2019,11,JERGENS,97765
Rite Aid,2,W2,January,Jan,10/5/2020,Jan,9/29/2020,January,2019,12,CUREL,30447
Rite Aid,2,W2,January,Jan,10/6/2020,Jan,9/30/2020,January,2019,14,BIORE,66945
Rite Aid,2,W2,January,Jan,10/7/2020,Jan,10/1/2020,January,2019,16,BAN,9024
Rite Aid,2,W2,January,Jan,10/8/2020,Jan,10/2/2020,January,2019,17,JOHN FRIEDA COLOUR,14
Rite Aid,2,W2,January,Jan,10/9/2020,Jan,10/3/2020,January,2019,19,SHEER BLONDE,18296
Rite Aid,2,W2,January,Jan,10/10/2020,Jan,10/4/2020,January,2019,20,BEACH BLONDE,25
Rite Aid,2,W2,January,Jan,10/11/2020,Jan,10/5/2020,January,2019,21,FRIZZ EASE,37480
Rite Aid,2,W2,January,Jan,10/12/2020,Jan,10/6/2020,January,2019,22,BRILLIANT BRUNETTE,925
Rite Aid,2,W2,January,Jan,10/13/2020,Jan,10/7/2020,January,2019,23,VOLUME,4616
Rite Aid,2,W2,January,Jan,10/14/2020,Jan,10/8/2020,January,2019,37,RADIANT RED,0
Rite Aid,2,W2,January,Jan,10/15/2020,Jan,10/9/2020,January,2019,40,PRECISION FOAM COLOR,-7
Rite Aid,2,W2,January,Jan,10/16/2020,Jan,10/10/2020,January,2019,NULL,NULL,24824
Rite Aid,3,W3,January,Jan,10/17/2020,Jan,10/11/2020,January,2019,11,JERGENS,91692
Rite Aid,3,W3,January,Jan,10/18/2020,Jan,10/12/2020,January,2019,12,CUREL,31190
Rite Aid,3,W3,January,Jan,10/19/2020,Jan,10/13/2020,January,2019,14,BIORE,55277
Rite Aid,3,W3,January,Jan,10/20/2020,Jan,10/14/2020,January,2019,16,BAN,9401
Rite Aid,3,W3,January,Jan,10/21/2020,Jan,10/15/2020,January,2019,17,JOHN FRIEDA COLOUR,5
Rite Aid,3,W3,January,Jan,10/22/2020,Jan,10/16/2020,January,2019,19,SHEER BLONDE,20611
Rite Aid,3,W3,January,Jan,10/23/2020,Jan,10/17/2020,January,2019,20,BEACH BLONDE,25
Rite Aid,3,W3,January,Jan,10/24/2020,Jan,10/18/2020,January,2019,21,FRIZZ EASE,41773
Rite Aid,3,W3,January,Jan,10/25/2020,Jan,10/19/2020,January,2019,22,BRILLIANT BRUNETTE,623
Rite Aid,3,W3,January,Jan,10/26/2020,Jan,10/20/2020,January,2019,23,VOLUME,5248
Rite Aid,3,W3,January,Jan,10/27/2020,Jan,10/21/2020,January,2019,37,RADIANT RED,0
Rite Aid,3,W3,January,Jan,10/28/2020,Jan,10/22/2020,January,2019,39,FULL REPAIR,0
Rite Aid,3,W3,January,Jan,10/29/2020,Jan,10/23/2020,January,2019,40,PRECISION FOAM COLOR,0
Rite Aid,3,W3,January,Jan,10/30/2020,Jan,10/24/2020,January,2019,NULL,NULL,25505
Rite Aid,4,W4,January,Feb,10/31/2020,Jan,10/25/2020,January,2019,11,JERGENS,92512
Rite Aid,4,W4,January,Feb,11/1/2020,Jan,10/26/2020,January,2019,12,CUREL,31477
Rite Aid,4,W4,January,Feb,11/2/2020,Jan,10/27/2020,January,2019,14,BIORE,57491
Rite Aid,4,W4,January,Feb,11/3/2020,Jan,10/28/2020,January,2019,16,BAN,9660
Rite Aid,4,W4,January,Feb,11/4/2020,Jan,10/29/2020,January,2019,17,JOHN FRIEDA COLOUR,0
Rite Aid,4,W4,January,Feb,11/5/2020,Jan,10/30/2020,January,2019,19,SHEER BLONDE,15761
Rite Aid,4,W4,January,Feb,11/6/2020,Jan,10/31/2020,January,2019,20,BEACH BLONDE,30
Rite Aid,4,W4,January,Feb,11/7/2020,Jan,11/1/2020,January,2019,21,FRIZZ EASE,34651
Rite Aid,4,W4,January,Feb,11/8/2020,Jan,11/2/2020,January,2019,22,BRILLIANT BRUNETTE,571
Rite Aid,4,W4,January,Feb,11/9/2020,Jan,11/3/2020,January,2019,23,VOLUME,4315
Rite Aid,4,W4,January,Feb,11/10/2020,Jan,11/4/2020,January,2019,37,RADIANT RED,5
Rite Aid,4,W4,January,Feb,11/11/2020,Jan,11/5/2020,January,2019,39,FULL REPAIR,0
Rite Aid,4,W4,January,Feb,11/12/2020,Jan,11/6/2020,January,2019,40,PRECISION FOAM COLOR,0
Rite Aid,4,W4,January,Feb,11/13/2020,Jan,11/7/2020,January,2019,NULL,NULL,23477
Rite Aid,5,W5,February,Feb,11/14/2020,Feb,11/8/2020,February,2019,11,JERGENS,85279
Rite Aid,5,W5,February,Feb,11/15/2020,Feb,11/9/2020,February,2019,12,CUREL,23055
Rite Aid,5,W5,February,Feb,11/16/2020,Feb,11/10/2020,February,2019,14,BIORE,56261
Rite Aid,5,W5,February,Feb,11/17/2020,Feb,11/11/2020,February,2019,16,BAN,10517
Rite Aid,5,W5,February,Feb,11/18/2020,Feb,11/12/2020,February,2019,17,JOHN FRIEDA COLOUR,0
Rite Aid,5,W5,February,Feb,11/19/2020,Feb,11/13/2020,February,2019,19,SHEER BLONDE,17415
Rite Aid,5,W5,February,Feb,11/20/2020,Feb,11/14/2020,February,2019,20,BEACH BLONDE,32
Rite Aid,5,W5,February,Feb,11/21/2020,Feb,11/15/2020,February,2019,21,FRIZZ EASE,40701
Rite Aid,5,W5,February,Feb,11/22/2020,Feb,11/16/2020,February,2019,22,BRILLIANT BRUNETTE,328
Rite Aid,5,W5,February,Feb,11/23/2020,Feb,11/17/2020,February,2019,23,VOLUME,4915
Rite Aid,5,W5,February,Feb,11/24/2020,Feb,11/18/2020,February,2019,37,RADIANT RED,0
Rite Aid,5,W5,February,Feb,11/25/2020,Feb,11/19/2020,February,2019,39,FULL REPAIR,6
Rite Aid,5,W5,February,Feb,11/26/2020,Feb,11/20/2020,February,2019,40,PRECISION FOAM COLOR,-13
Rite Aid,5,W5,February,Feb,11/27/2020,Feb,11/21/2020,February,2019,NULL,NULL,25840
Rite Aid,6,W6,February,Feb,11/28/2020,Feb,11/22/2020,February,2019,11,JERGENS,97957
Rite Aid,6,W6,February,Feb,11/29/2020,Feb,11/23/2020,February,2019,12,CUREL,32519
Rite Aid,6,W6,February,Feb,11/30/2020,Feb,11/24/2020,February,2019,14,BIORE,78652
Rite Aid,6,W6,February,Feb,12/1/2020,Feb,11/25/2020,February,2019,16,BAN,9151
Rite Aid,6,W6,February,Feb,12/2/2020,Feb,11/26/2020,February,2019,17,JOHN FRIEDA COLOUR,15
Rite Aid,6,W6,February,Feb,12/3/2020,Feb,11/27/2020,February,2019,19,SHEER BLONDE,17172
Rite Aid,6,W6,February,Feb,12/4/2020,Feb,11/28/2020,February,2019,20,BEACH BLONDE,15
Rite Aid,6,W6,February,Feb,12/5/2020,Feb,11/29/2020,February,2019,21,FRIZZ EASE,40302
Rite Aid,6,W6,February,Feb,12/6/2020,Feb,11/30/2020,February,2019,22,BRILLIANT BRUNETTE,497
Rite Aid,6,W6,February,Feb,12/7/2020,Feb,12/1/2020,February,2019,23,VOLUME,5203
Rite Aid,6,W6,February,Feb,12/8/2020,Feb,12/2/2020,February,2019,37,RADIANT RED,0
Rite Aid,6,W6,February,Feb,12/9/2020,Feb,12/3/2020,February,2019,40,PRECISION FOAM COLOR,0
Rite Aid,6,W6,February,Feb,12/10/2020,Feb,12/4/2020,February,2019,NULL,NULL,26398
Rite Aid,7,W7,February,Feb,12/11/2020,Feb,12/5/2020,February,2019,11,JERGENS,83450
Rite Aid,7,W7,February,Feb,12/12/2020,Feb,12/6/2020,February,2019,12,CUREL,22999
Rite Aid,7,W7,February,Feb,12/13/2020,Feb,12/7/2020,February,2019,14,BIORE,56452
Rite Aid,7,W7,February,Feb,12/14/2020,Feb,12/8/2020,February,2019,16,BAN,9464
Rite Aid,7,W7,February,Feb,12/15/2020,Feb,12/9/2020,February,2019,17,JOHN FRIEDA COLOUR,0
Rite Aid,7,W7,February,Feb,12/16/2020,Feb,12/10/2020,February,2019,19,SHEER BLONDE,19797
Rite Aid,7,W7,February,Feb,12/17/2020,Feb,12/11/2020,February,2019,20,BEACH BLONDE,30
Rite Aid,7,W7,February,Feb,12/18/2020,Feb,12/12/2020,February,2019,21,FRIZZ EASE,41307
Rite Aid,7,W7,February,Feb,12/19/2020,Feb,12/13/2020,February,2019,22,BRILLIANT BRUNETTE,506
Rite Aid,7,W7,February,Feb,12/20/2020,Feb,12/14/2020,February,2019,23,VOLUME,4698
Rite Aid,7,W7,February,Feb,12/21/2020,Feb,12/15/2020,February,2019,37,RADIANT RED,2
Rite Aid,7,W7,February,Feb,12/22/2020,Feb,12/16/2020,February,2019,40,PRECISION FOAM COLOR,3
Rite Aid,7,W7,February,Feb,12/23/2020,Feb,12/17/2020,February,2019,NULL,NULL,26292
Rite Aid,8,W8,February,Mar,12/24/2020,Feb,12/18/2020,February,2019,11,JERGENS,94101
Rite Aid,8,W8,February,Mar,12/25/2020,Feb,12/19/2020,February,2019,12,CUREL,25632
Rite Aid,8,W8,February,Mar,12/26/2020,Feb,12/20/2020,February,2019,14,BIORE,61995
Rite Aid,8,W8,February,Mar,12/27/2020,Feb,12/21/2020,February,2019,16,BAN,9433
Rite Aid,8,W8,February,Mar,12/28/2020,Feb,12/22/2020,February,2019,17,JOHN FRIEDA COLOUR,0
Rite Aid,8,W8,February,Mar,12/29/2020,Feb,12/23/2020,February,2019,19,SHEER BLONDE,19983
Rite Aid,8,W8,February,Mar,12/30/2020,Feb,12/24/2020,February,2019,20,BEACH BLONDE,15
Rite Aid,8,W8,February,Mar,12/31/2020,Feb,12/25/2020,February,2019,21,FRIZZ EASE,41553
Rite Aid,8,W8,February,Mar,1/1/2021,Feb,12/26/2020,February,2019,22,BRILLIANT BRUNETTE,342
Rite Aid,8,W8,February,Mar,1/2/2021,Feb,12/27/2020,February,2019,23,VOLUME,4689
Rite Aid,8,W8,February,Mar,1/3/2021,Feb,12/28/2020,February,2019,37,RADIANT RED,4
Rite Aid,8,W8,February,Mar,1/4/2021,Feb,12/29/2020,February,2019,39,FULL REPAIR,0
Rite Aid,8,W8,February,Mar,1/5/2021,Feb,12/30/2020,February,2019,40,PRECISION FOAM COLOR,0
Rite Aid,8,W8,February,Mar,1/6/2021,Feb,12/31/2020,February,2019,NULL,NULL,28068
Rite Aid,9,W9,March,Mar,1/7/2021,Mar,1/1/2021,March,2019,11,JERGENS,129918
Rite Aid,9,W9,March,Mar,1/8/2021,Mar,1/2/2021,March,2019,12,CUREL,37890
Rite Aid,9,W9,March,Mar,1/9/2021,Mar,1/3/2021,March,2019,14,BIORE,73724
Rite Aid,9,W9,March,Mar,1/10/2021,Mar,1/4/2021,March,2019,16,BAN,9654
Rite Aid,9,W9,March,Mar,1/11/2021,Mar,1/5/2021,March,2019,17,JOHN FRIEDA COLOUR,0
Rite Aid,9,W9,March,Mar,1/12/2021,Mar,1/6/2021,March,2019,19,SHEER BLONDE,19388
Rite Aid,9,W9,March,Mar,1/13/2021,Mar,1/7/2021,March,2019,20,BEACH BLONDE,44
Rite Aid,9,W9,March,Mar,1/14/2021,Mar,1/8/2021,March,2019,21,FRIZZ EASE,40921
Rite Aid,9,W9,March,Mar,1/15/2021,Mar,1/9/2021,March,2019,22,BRILLIANT BRUNETTE,328
Rite Aid,9,W9,March,Mar,1/16/2021,Mar,1/10/2021,March,2019,23,VOLUME,4788
Rite Aid,9,W9,March,Mar,1/17/2021,Mar,1/11/2021,March,2019,37,RADIANT RED,-8
Rite Aid,9,W9,March,Mar,1/18/2021,Mar,1/12/2021,March,2019,40,PRECISION FOAM COLOR,0
Rite Aid,9,W9,March,Mar,1/19/2021,Mar,1/13/2021,March,2019,NULL,NULL,29180
Rite Aid,10,W10,March,Mar,1/20/2021,Mar,1/14/2021,March,2019,11,JERGENS,101879
Rite Aid,10,W10,March,Mar,1/21/2021,Mar,1/15/2021,March,2019,12,CUREL,20582
Rite Aid,10,W10,March,Mar,1/22/2021,Mar,1/16/2021,March,2019,14,BIORE,58807
Rite Aid,10,W10,March,Mar,1/23/2021,Mar,1/17/2021,March,2019,16,BAN,9798
Rite Aid,10,W10,March,Mar,1/24/2021,Mar,1/18/2021,March,2019,17,JOHN FRIEDA COLOUR,0
Rite Aid,10,W10,March,Mar,1/25/2021,Mar,1/19/2021,March,2019,19,SHEER BLONDE,19684
Rite Aid,10,W10,March,Mar,1/26/2021,Mar,1/20/2021,March,2019,20,BEACH BLONDE,36
Rite Aid,10,W10,March,Mar,1/27/2021,Mar,1/21/2021,March,2019,21,FRIZZ EASE,42494
Rite Aid,10,W10,March,Mar,1/28/2021,Mar,1/22/2021,March,2019,22,BRILLIANT BRUNETTE,118
Rite Aid,10,W10,March,Mar,1/29/2021,Mar,1/23/2021,March,2019,23,VOLUME,4518
Rite Aid,10,W10,March,Mar,1/30/2021,Mar,1/24/2021,March,2019,37,RADIANT RED,0
Rite Aid,10,W10,March,Mar,1/31/2021,Mar,1/25/2021,March,2019,40,PRECISION FOAM COLOR,14
Rite Aid,10,W10,March,Mar,2/1/2021,Mar,1/26/2021,March,2019,NULL,NULL,26878
Rite Aid,11,W11,March,Mar,2/2/2021,Mar,1/27/2021,March,2019,11,JERGENS,108006
Rite Aid,11,W11,March,Mar,2/3/2021,Mar,1/28/2021,March,2019,12,CUREL,21100
Rite Aid,11,W11,March,Mar,2/4/2021,Mar,1/29/2021,March,2019,14,BIORE,59969
Rite Aid,11,W11,March,Mar,2/5/2021,Mar,1/30/2021,March,2019,16,BAN,10625
Rite Aid,11,W11,March,Mar,2/6/2021,Mar,1/31/2021,March,2019,17,JOHN FRIEDA COLOUR,0
Rite Aid,11,W11,March,Mar,2/7/2021,Mar,2/1/2021,March,2019,19,SHEER BLONDE,19609
Rite Aid,11,W11,March,Mar,2/8/2021,Mar,2/2/2021,March,2019,20,BEACH BLONDE,24
Rite Aid,11,W11,March,Mar,2/9/2021,Mar,2/3/2021,March,2019,21,FRIZZ EASE,40549
Rite Aid,11,W11,March,Mar,2/10/2021,Mar,2/4/2021,March,2019,22,BRILLIANT BRUNETTE,158
Rite Aid,11,W11,March,Mar,2/11/2021,Mar,2/5/2021,March,2019,23,VOLUME,4702
Rite Aid,11,W11,March,Mar,2/12/2021,Mar,2/6/2021,March,2019,37,RADIANT RED,0
Rite Aid,11,W11,March,Mar,2/13/2021,Mar,2/7/2021,March,2019,40,PRECISION FOAM COLOR,-10
Rite Aid,11,W11,March,Mar,2/14/2021,Mar,2/8/2021,March,2019,NULL,NULL,27599
Rite Aid,12,W12,March,Mar,2/15/2021,Mar,2/9/2021,March,2019,11,JERGENS,113270
Rite Aid,12,W12,March,Mar,2/16/2021,Mar,2/10/2021,March,2019,12,CUREL,19527
Rite Aid,12,W12,March,Mar,2/17/2021,Mar,2/11/2021,March,2019,14,BIORE,57436
Rite Aid,12,W12,March,Mar,2/18/2021,Mar,2/12/2021,March,2019,16,BAN,10427
Rite Aid,12,W12,March,Mar,2/19/2021,Mar,2/13/2021,March,2019,17,JOHN FRIEDA COLOUR,0
Rite Aid,12,W12,March,Mar,2/20/2021,Mar,2/14/2021,March,2019,19,SHEER BLONDE,20739
Rite Aid,12,W12,March,Mar,2/21/2021,Mar,2/15/2021,March,2019,20,BEACH BLONDE,10
Rite Aid,12,W12,March,Mar,2/22/2021,Mar,2/16/2021,March,2019,21,FRIZZ EASE,42501
Rite Aid,12,W12,March,Mar,2/23/2021,Mar,2/17/2021,March,2019,22,BRILLIANT BRUNETTE,162
Rite Aid,12,W12,March,Mar,2/24/2021,Mar,2/18/2021,March,2019,23,VOLUME,5309
Rite Aid,12,W12,March,Mar,2/25/2021,Mar,2/19/2021,March,2019,37,RADIANT RED,0
Rite Aid,12,W12,March,Mar,2/26/2021,Mar,2/20/2021,March,2019,40,PRECISION FOAM COLOR,9
Rite Aid,12,W12,March,Mar,2/27/2021,Mar,2/21/2021,March,2019,NULL,NULL,26720
Rite Aid,13,W13,March,Apr,2/28/2021,Mar,2/22/2021,March,2019,11,JERGENS,122632
Rite Aid,13,W13,March,Apr,3/1/2021,Mar,2/23/2021,March,2019,12,CUREL,20017
Rite Aid,13,W13,March,Apr,3/2/2021,Mar,2/24/2021,March,2019,14,BIORE,57964
Rite Aid,13,W13,March,Apr,3/3/2021,Mar,2/25/2021,March,2019,16,BAN,9751
Rite Aid,13,W13,March,Apr,3/4/2021,Mar,2/26/2021,March,2019,17,JOHN FRIEDA COLOUR,0
Rite Aid,13,W13,March,Apr,3/5/2021,Mar,2/27/2021,March,2019,19,SHEER BLONDE,21864
Rite Aid,13,W13,March,Apr,3/6/2021,Mar,2/28/2021,March,2019,20,BEACH BLONDE,24
Rite Aid,13,W13,March,Apr,3/7/2021,Mar,3/1/2021,March,2019,21,FRIZZ EASE,43535
Rite Aid,13,W13,March,Apr,3/8/2021,Mar,3/2/2021,March,2019,22,BRILLIANT BRUNETTE,128
Rite Aid,13,W13,March,Apr,3/9/2021,Mar,3/3/2021,March,2019,23,VOLUME,4628
Rite Aid,13,W13,March,Apr,3/10/2021,Mar,3/4/2021,March,2019,37,RADIANT RED,0
Rite Aid,13,W13,March,Apr,3/11/2021,Mar,3/5/2021,March,2019,40,PRECISION FOAM COLOR,0
Rite Aid,13,W13,March,Apr,3/12/2021,Mar,3/6/2021,March,2019,NULL,NULL,28075
Rite Aid,14,W14,April,Apr,3/13/2021,Apr,3/7/2021,April,2019,11,JERGENS,173867
Rite Aid,14,W14,April,Apr,3/14/2021,Apr,3/8/2021,April,2019,12,CUREL,26441
Rite Aid,14,W14,April,Apr,3/15/2021,Apr,3/9/2021,April,2019,14,BIORE,66506
Rite Aid,14,W14,April,Apr,3/16/2021,Apr,3/10/2021,April,2019,16,BAN,14524
Rite Aid,14,W14,April,Apr,3/17/2021,Apr,3/11/2021,April,2019,17,JOHN FRIEDA COLOUR,-5
Rite Aid,14,W14,April,Apr,3/18/2021,Apr,3/12/2021,April,2019,19,SHEER BLONDE,19937
Rite Aid,14,W14,April,Apr,3/19/2021,Apr,3/13/2021,April,2019,20,BEACH BLONDE,29
Rite Aid,14,W14,April,Apr,3/20/2021,Apr,3/14/2021,April,2019,21,FRIZZ EASE,43468
Rite Aid,14,W14,April,Apr,3/21/2021,Apr,3/15/2021,April,2019,22,BRILLIANT BRUNETTE,78
Rite Aid,14,W14,April,Apr,3/22/2021,Apr,3/16/2021,April,2019,23,VOLUME,4905
Rite Aid,14,W14,April,Apr,3/23/2021,Apr,3/17/2021,April,2019,37,RADIANT RED,0
Rite Aid,14,W14,April,Apr,3/24/2021,Apr,3/18/2021,April,2019,40,PRECISION FOAM COLOR,0
Rite Aid,14,W14,April,Apr,3/25/2021,Apr,3/19/2021,April,2019,NULL,NULL,26672
Rite Aid,15,W15,April,Apr,3/26/2021,Apr,3/20/2021,April,2019,11,JERGENS,126608
Rite Aid,15,W15,April,Apr,3/27/2021,Apr,3/21/2021,April,2019,12,CUREL,16723
Rite Aid,15,W15,April,Apr,3/28/2021,Apr,3/22/2021,April,2019,14,BIORE,58350
Rite Aid,15,W15,April,Apr,3/29/2021,Apr,3/23/2021,April,2019,16,BAN,9410
Rite Aid,15,W15,April,Apr,3/30/2021,Apr,3/24/2021,April,2019,17,JOHN FRIEDA COLOUR,0
Rite Aid,15,W15,April,Apr,3/31/2021,Apr,3/25/2021,April,2019,19,SHEER BLONDE,21015
Rite Aid,15,W15,April,Apr,4/1/2021,Apr,3/26/2021,April,2019,20,BEACH BLONDE,8
Rite Aid,15,W15,April,Apr,4/2/2021,Apr,3/27/2021,April,2019,21,FRIZZ EASE,44144
Rite Aid,15,W15,April,Apr,4/3/2021,Apr,3/28/2021,April,2019,22,BRILLIANT BRUNETTE,54
Rite Aid,15,W15,April,Apr,4/4/2021,Apr,3/29/2021,April,2019,23,VOLUME,4729
Rite Aid,15,W15,April,Apr,4/5/2021,Apr,3/30/2021,April,2019,37,RADIANT RED,0
Rite Aid,15,W15,April,Apr,4/6/2021,Apr,3/31/2021,April,2019,40,PRECISION FOAM COLOR,0
Rite Aid,15,W15,April,Apr,4/7/2021,Apr,4/1/2021,April,2019,NULL,NULL,27037
Rite Aid,16,W16,April,Apr,4/8/2021,Apr,4/2/2021,April,2019,11,JERGENS,130160
Rite Aid,16,W16,April,Apr,4/9/2021,Apr,4/3/2021,April,2019,12,CUREL,14808
Rite Aid,16,W16,April,Apr,4/10/2021,Apr,4/4/2021,April,2019,14,BIORE,51102
Rite Aid,16,W16,April,Apr,4/11/2021,Apr,4/5/2021,April,2019,16,BAN,8924
Rite Aid,16,W16,April,Apr,4/12/2021,Apr,4/6/2021,April,2019,17,JOHN FRIEDA COLOUR,0
Rite Aid,16,W16,April,Apr,4/13/2021,Apr,4/7/2021,April,2019,19,SHEER BLONDE,19320
Rite Aid,16,W16,April,Apr,4/14/2021,Apr,4/8/2021,April,2019,20,BEACH BLONDE,10
